,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
37,0.08014,0.0,5.96,0.0,0.499,5.85,41.5,3.9342,5.0,279.0,19.2,396.9,8.77,14.491259851441598,14.523952370836616,14.51752016060433,14.36465772473063,17.617305904429703,17.413637127954203,33.081646211412234,28.77075549155098,32.92169729964401,17.617305904429703
38,0.17505,0.0,5.96,0.0,0.499,5.966,30.2,3.8473,5.0,279.0,19.2,393.43,10.13,14.49528803843655,14.535055491114015,14.522321922535719,14.366006741703886,17.617305904429703,17.418450372407577,33.084717620991654,29.063235277920413,32.92169729964401,17.617305904429703
39,0.02763,75.0,2.95,0.0,0.428,6.595,21.8,5.4011,3.0,252.0,18.3,395.63,4.32,13.48395655890327,13.48395655890327,13.150623225569936,13.48395655890327,16.646305904429703,16.108583541043878,31.041479921659747,29.97284837240067,31.518305904429702,16.646305904429703
40,0.03359,75.0,2.95,0.0,0.428,7.024,15.8,5.4011,3.0,252.0,18.3,395.62,1.98,13.366869016815729,13.366869016815729,13.033535683482395,13.366869016815729,16.646305904429703,15.991495998956337,31.000202350149063,31.054519306473846,31.518305904429702,16.646305904429703
41,0.12744,0.0,6.91,0.0,0.448,6.77,2.9,5.7209,3.0,233.0,17.9,385.41,4.84,13.110468649506267,13.110468649506267,13.071210559749533,13.110468649506267,14.266305904429702,13.933998122391507,30.236418418193093,29.606089429423527,30.321697299644004,14.266305904429702
42,0.1415,0.0,6.91,0.0,0.448,6.169,6.6,5.7209,3.0,233.0,17.9,383.37,5.81,13.125922199242401,13.125922199242401,13.073888303659906,13.11314639341664,14.266305904429702,13.936675866301881,30.236418418193093,28.090741570733595,30.321697299644004,14.266305904429702
43,0.15936,0.0,6.91,0.0,0.448,6.211,6.5,5.7209,3.0,233.0,17.9,394.46,7.44,13.126726879993651,13.1428155792139,13.073866909837289,13.113124999594023,14.266305904429702,13.936654472479264,30.236418418193093,28.196639424419082,30.321697299644004,14.266305904429702
44,0.12269,0.0,6.91,0.0,0.448,6.069,40.0,5.7209,3.0,233.0,17.9,389.39,9.55,13.126779383683262,13.144046141896048,13.07393979154982,13.113197881306554,14.266305904429702,13.936727354191795,30.236418418193093,27.83860382386339,30.321697299644004,14.266305904429702
45,0.17142,0.0,6.91,0.0,0.448,5.682,33.8,5.1004,3.0,233.0,17.9,396.9,10.21,13.135182747100698,13.150523338092766,13.094487515379473,13.123125856258017,14.266305904429702,13.959486677768492,30.258104903292807,26.8628307434757,30.321697299644004,14.266305904429702
46,0.18836,0.0,6.91,0.0,0.448,5.786,33.3,5.1004,3.0,233.0,17.9,396.9,14.15,13.135146186619275,13.15050144406597,13.094436801557695,13.123075142436237,14.266305904429702,13.959435963946712,30.258104903292807,27.12505400022071,30.321697299644004,14.266305904429702
47,0.22927,0.0,6.91,0.0,0.448,6.03,85.5,5.6894,3.0,233.0,17.9,392.74,18.8,13.127213774480934,13.14437961994547,13.074937909122514,13.11371269444044,14.266305904429702,13.937826121599706,30.23751934370581,27.740270102584013,30.321697299644004,14.266305904429702
48,0.25387,0.0,6.91,0.0,0.448,5.399,95.3,5.87,3.0,233.0,17.9,396.9,30.81,13.125063447367276,13.14267136771472,13.069757670364629,13.111233018173213,14.266305904429702,13.9320834812832,30.23120737076623,26.14928091983302,30.321697299644004,14.266305904429702
49,0.21977,0.0,6.91,0.0,0.448,5.602,62.0,6.0877,3.0,233.0,17.9,396.9,16.2,13.122083306347244,13.140379754741778,13.063188021446997,13.107705712007759,14.266305904429702,13.924880253875314,30.223598752222788,26.661120545979536,30.321697299644004,14.266305904429702
50,0.08873,21.0,5.64,0.0,0.439,5.963,45.7,6.8147,4.0,243.0,16.8,395.56,13.45,11.915790568209987,11.939877924043135,11.64754999482165,11.89754999482165,16.157305904429702,15.63174240772042,28.055399876586545,26.984671145514312,28.518305904429702,16.157305904429702
51,0.04337,21.0,5.64,0.0,0.439,6.115,63.0,6.8147,4.0,243.0,16.8,393.97,9.43,11.915714722470273,11.93983570063678,11.647442176567473,11.897442176567473,16.157305904429702,15.631634589466243,28.055399876586545,27.36792052075702,28.518305904429702,16.157305904429702
52,0.0536,21.0,5.64,0.0,0.439,6.511,21.1,6.8147,4.0,243.0,16.8,396.9,5.28,11.9155251197495,11.927553360250071,11.647172502497265,11.897172502497265,16.157305904429702,15.631364915396034,28.055399876586545,28.366385998363032,28.518305904429702,16.157305904429702
53,0.04981,21.0,5.64,0.0,0.439,5.998,21.4,6.8147,4.0,243.0,16.8,396.9,8.43,11.915772944586788,11.939868111425305,11.647524944973792,11.897524944973792,16.157305904429702,15.631717357872562,28.055399876586545,27.07291935691888,28.518305904429702,16.157305904429702
54,0.0136,75.0,4.0,0.0,0.41,5.888,47.6,7.3197,3.0,469.0,21.1,396.9,14.8,16.290154132788448,16.30950012655918,15.945948971311338,16.279282304644674,19.428305904429703,18.905156642495196,36.61101100789514,30.95423450202832,37.118305904429704,19.428305904429703
55,0.01311,90.0,1.22,0.0,0.403,7.249,21.9,8.6966,5.0,226.0,17.9,395.93,4.81,12.920429415779513,12.940913515860226,12.701858158444946,12.901858158444947,18.221305904429702,17.66264453505593,30.251281309564632,31.30516257026514,30.718305904429698,18.221305904429702
56,0.02055,85.0,0.74,0.0,0.41,6.383,35.7,9.1876,2.0,313.0,17.3,396.9,5.77,12.61483199205902,12.640701000809555,12.09295921757485,12.59295921757485,14.628305904429704,14.063182799128821,28.72339629380372,28.23564968236917,29.518305904429702,14.255459161911663
57,0.01432,100.0,1.32,0.0,0.411,6.816,40.5,8.3248,5.0,256.0,15.1,392.9,3.95,10.110789943353494,10.128646666732617,9.883837341689164,10.083837341689163,15.429305904429702,14.850586919107764,24.591173210377868,27.429406126317154,25.118305904429704,15.429305904429702
58,0.15445,25.0,5.13,0.0,0.453,6.145,29.2,7.8148,8.0,284.0,19.7,390.68,6.86,14.705049617572683,14.733662314221268,14.565168689894564,14.690168689894564,23.0713059044297,22.570809124779025,34.00752803439917,30.49656184481808,34.3183059044297,23.0713059044297
59,0.10328,25.0,5.13,0.0,0.453,5.927,47.2,6.932,8.0,284.0,19.7,396.9,9.22,14.715822505555625,14.74269453402452,14.577650059862327,14.702650059862327,23.0713059044297,22.576827288200455,34.03488472009275,29.94690155664103,34.3183059044297,23.0713059044297
60,0.14932,25.0,5.13,0.0,0.453,5.741,66.2,7.2254,8.0,284.0,19.7,395.11,13.15,14.712346858853799,14.740316235759668,14.573642071215396,14.698642071215396,23.0713059044297,22.575142580833656,34.02579268159876,29.477925347462453,34.3183059044297,23.0713059044297
61,0.17171,25.0,5.13,0.0,0.453,5.966,93.4,6.8185,8.0,284.0,19.7,378.08,14.44,14.717181361189482,14.743621183660817,14.579219695110618,14.704219695110618,23.0713059044297,22.57744454272858,34.03840191971466,30.045235277920412,34.3183059044297,23.0713059044297
62,0.11027,25.0,5.13,0.0,0.453,6.456,67.8,7.2255,8.0,284.0,19.7,396.9,6.73,14.712071164112007,14.732386749866892,14.573273118370054,14.698273118370054,23.0713059044297,22.57477438767118,34.025789582744466,31.28071023758442,34.3183059044297,23.0713059044297
63,0.1265,25.0,5.13,0.0,0.453,6.762,43.4,7.9809,8.0,284.0,19.7,395.58,9.5,14.702790027375178,14.733911895504246,14.562508599646508,14.687508599646508,23.0713059044297,22.569205273114434,34.00238083741945,32.05225174300724,34.3183059044297,23.0713059044297
64,0.01951,17.5,1.38,0.0,0.4161,7.104,59.5,9.2229,3.0,216.0,18.6,393.24,8.05,13.761126855278208,13.788355096324258,13.409037982130663,13.742371315463995,16.934405904429703,16.385526785450264,31.520578639470834,31.532429503970015,32.118305904429704,16.934405904429703
65,0.03584,80.0,3.37,0.0,0.398,6.29,17.8,6.6115,4.0,337.0,16.1,396.9,4.67,11.182304147763963,11.184472460243583,10.914559777854,11.164559777854,15.416305904429704,14.855963484225278,26.630878644324042,27.02716157777988,27.118305904429704,15.416305904429704
66,0.04379,80.0,3.37,0.0,0.398,5.787,31.1,6.6115,4.0,337.0,16.1,396.9,10.24,11.182545394494735,11.204129885052753,10.914908740349693,11.164908740349693,15.416305904429704,14.85631244672097,26.630878644324042,25.758908711022748,27.118305904429704,15.416305904429704
67,0.05789,12.5,6.07,0.0,0.409,5.878,21.4,6.498,4.0,345.0,18.9,396.21,8.1,14.006390615389517,14.025931109297627,13.744084682335824,13.994084682335824,18.227305904429702,17.69544058897123,32.28836677675784,28.810354060674634,32.7183059044297,18.227305904429702
68,0.13554,12.5,6.07,0.0,0.409,5.594,36.8,6.498,4.0,345.0,18.9,396.9,13.09,14.006493357808054,14.02598694050543,13.7442242410338,13.9942242410338,18.227305904429702,17.695580147669208,32.28836677675784,28.094282859563254,32.7183059044297,18.227305904429702
69,0.12816,12.5,6.07,0.0,0.409,5.885,33.0,6.498,4.0,345.0,18.9,396.9,8.79,14.006388142656705,14.025929766091421,13.744081322746863,13.994081322746863,18.227305904429702,17.69543722938227,32.28836677675784,28.82800370295555,32.7183059044297,18.227305904429702
70,0.08826,0.0,10.81,0.0,0.413,6.417,6.6,5.2873,4.0,305.0,19.2,383.73,6.72,14.394142649295853,14.394142649295853,14.352687209888051,14.314692573107934,16.5313059044297,16.1952048608788,32.93002896232495,30.06437651630504,32.92169729964401,16.5313059044297
71,0.15876,0.0,10.81,0.0,0.413,5.961,17.5,5.2873,4.0,305.0,19.2,376.94,9.88,14.395525252168083,14.410500699661307,14.352852248890578,14.31485761211046,16.5313059044297,16.195369899881324,32.93002896232495,28.914628390576908,32.92169729964401,16.5313059044297
72,0.09164,0.0,10.81,0.0,0.413,6.065,7.8,5.2873,4.0,305.0,19.2,390.91,5.52,14.380782142049476,14.380782142049476,14.347873095844419,14.3098784590643,16.5313059044297,16.190390746835167,32.93002896232495,29.176851647321918,32.92169729964401,16.5313059044297
73,0.19539,0.0,10.81,0.0,0.413,6.245,6.2,5.2873,4.0,305.0,19.2,377.17,7.54,14.39544822854722,14.400826446820167,14.352748132071152,14.314753495291034,16.5313059044297,16.1952657830619,32.93002896232495,29.630699591688284,32.92169729964401,16.5313059044297
74,0.07896,0.0,12.83,0.0,0.437,6.273,6.0,4.2515,5.0,398.0,18.7,394.92,6.78,13.921704091829351,13.94295016777045,13.913313568922984,13.80102581278649,17.0553059044297,16.776558772556143,32.02227023499747,29.275298160811943,31.921697299644006,17.0553059044297
75,0.09512,0.0,12.83,0.0,0.437,6.286,45.0,4.5026,5.0,398.0,18.7,383.23,8.94,13.930451554533569,13.950608207280169,13.906437589696024,13.800411872285126,17.0553059044297,16.7680300260457,32.014212646867925,29.30807606790507,31.921697299644006,17.0553059044297
76,0.10153,0.0,12.83,0.0,0.437,6.279,74.5,4.0522,5.0,398.0,18.7,373.66,11.97,13.936025549526503,13.977446496617306,13.924733297621609,13.806922874835394,17.0553059044297,16.78943612283078,32.02866560462797,29.290426425624155,31.921697299644006,17.0553059044297
77,0.08707,0.0,12.83,0.0,0.437,6.14,45.8,4.0905,5.0,398.0,18.7,386.96,10.27,13.935583763624967,13.970439395734576,13.923120482222776,13.806413137102545,17.0553059044297,16.787532167316503,32.0274365897918,28.93995495747457,31.921697299644006,17.0553059044297
78,0.05646,0.0,12.83,0.0,0.437,6.232,53.7,5.0141,5.0,398.0,18.7,386.4,12.34,13.923798996329191,13.940119642780834,13.888250510742791,13.793040723300518,17.0553059044297,16.746988251365426,31.99779904141886,29.171921684595162,31.921697299644006,17.0553059044297
79,0.08387,0.0,12.83,0.0,0.437,5.874,36.6,4.5026,5.0,398.0,18.7,396.06,9.1,13.930558263041041,13.951467661025529,13.906583129049123,13.800557411638225,17.0553059044297,16.7681755653988,32.014212646867925,28.269268550799826,31.921697299644006,17.0553059044297
80,0.04113,25.0,4.86,0.0,0.426,6.727,33.5,5.4007,4.0,281.0,19.0,396.9,5.29,14.117167999076903,14.117167999076903,13.867167999076903,14.117167999076903,18.344305904429703,17.82312287591661,32.53239713913613,31.085003531602673,32.9183059044297,18.344305904429703
81,0.04462,25.0,4.86,0.0,0.426,6.619,70.4,5.4007,4.0,281.0,19.0,395.63,7.22,14.13348698580493,14.138694529560908,13.872875340260293,14.122875340260293,18.344305904429703,17.8288302171,32.53239713913613,30.81269476498285,32.9183059044297,18.344305904429703
82,0.03659,25.0,4.86,0.0,0.426,6.302,32.2,5.4007,4.0,281.0,19.0,396.9,6.72,14.133574814367476,14.134304442501154,13.872994570435322,14.122994570435322,18.344305904429703,17.82894944727503,32.53239713913613,30.013418107404302,32.9183059044297,18.344305904429703
83,0.03551,25.0,4.86,0.0,0.426,6.167,46.7,5.4007,4.0,281.0,19.0,390.64,7.51,14.133613490952305,14.140972932134025,13.87304705808703,14.12304705808703,18.344305904429703,17.829001934926737,32.53239713913613,29.673032149129526,32.9183059044297,18.344305904429703
84,0.05059,0.0,4.49,0.0,0.449,6.389,48.0,4.7794,3.0,247.0,18.5,396.9,9.62,13.74229388744344,13.756554996883875,13.710079073647218,13.731722851013522,14.867305904429703,14.577029269427598,31.477436877504964,29.24644461384805,31.521697299644007,14.867305904429703
85,0.05735,0.0,4.49,0.0,0.449,6.63,56.1,4.4377,3.0,247.0,18.5,392.3,6.53,13.744689916346724,13.744689916346724,13.721705036792,13.735271061767543,14.867305904429703,14.590298521132418,31.488870757541143,29.85409658380524,31.521697299644007,14.867305904429703
86,0.05188,0.0,4.49,0.0,0.449,6.015,45.1,4.4272,3.0,247.0,18.5,395.99,12.86,13.756683749366143,13.769853479505839,13.723889104418495,13.737187163763785,14.867305904429703,14.592537102048423,31.48922210591802,28.30344944055348,31.521697299644007,14.867305904429703
87,0.07151,0.0,4.49,0.0,0.449,6.121,56.8,3.7476,3.0,247.0,18.5,395.15,8.44,13.785288454743826,13.785288454743826,13.754654207710425,13.747414752959497,14.867305904429703,14.627480231644373,31.5119627113397,28.570715452235902,31.521697299644007,14.867305904429703
88,0.0566,0.0,3.41,0.0,0.489,7.007,86.3,3.4217,2.0,270.0,17.8,396.9,5.5,13.22178820873492,13.22178820873492,13.098484023453889,13.22178820873492,13.207305904429704,13.22178820873492,29.97913800923433,29.97798922283924,30.12169729964401,9.711986182715652
89,0.05302,0.0,3.41,0.0,0.489,7.079,63.1,3.4145,2.0,270.0,17.8,396.06,5.7,13.2249078259598,13.2249078259598,13.101961928502725,13.2249078259598,13.207305904429704,13.2249078259598,29.97941483855629,30.159528400585792,30.12169729964401,9.711986182715652
90,0.04684,0.0,3.41,0.0,0.489,6.417,66.1,3.0923,2.0,270.0,17.8,392.18,8.81,13.255192191812002,13.255192191812002,13.149987592664672,13.255192191812002,13.207305904429704,13.255192191812002,29.99180295071399,28.49037651630504,30.12169729964401,9.711986182715652
91,0.03932,0.0,3.41,0.0,0.489,6.405,73.9,3.0921,2.0,270.0,17.8,393.55,8.2,13.251063153302546,13.251063153302546,13.145870714991569,13.251063153302546,13.207305904429704,13.251063153302546,29.991810640417377,28.460119986680617,30.12169729964401,9.711986182715652
92,0.04203,28.0,15.04,0.0,0.464,6.442,53.6,3.6659,4.0,270.0,18.2,395.01,8.16,13.378834554545971,13.378834554545971,13.127320842954758,13.377320842954758,17.582305904429703,17.08652363379205,31.00603287403966,29.64241095302259,31.3183059044297,17.582305904429703
93,0.02875,28.0,15.04,0.0,0.464,6.211,28.9,3.6659,4.0,270.0,18.2,396.33,6.21,13.360979103186683,13.360979103186683,13.110979103186683,13.360979103186683,17.582305904429703,17.07018189402398,31.00603287403966,29.059972757752416,31.3183059044297,17.582305904429703
94,0.04294,28.0,15.04,0.0,0.464,6.249,77.3,3.615,4.0,270.0,18.2,396.9,10.59,13.386723552654951,13.391882379908411,13.128191414898808,13.378191414898808,17.582305904429703,17.085870886244322,31.007833228458292,29.15578510156309,31.3183059044297,17.582305904429703
95,0.12204,0.0,2.89,0.0,0.445,6.625,57.8,3.4952,2.0,276.0,18.0,357.98,6.65,13.399780006410928,13.399780006410928,13.247725361274856,13.399780006410928,13.363305904429703,13.399780006410928,30.34629730203545,29.170823029795063,30.521697299644007,12.736992427200873
96,0.11504,0.0,2.89,0.0,0.445,6.163,69.6,3.4952,2.0,276.0,18.0,391.83,11.34,13.420452185557332,13.427455677069055,13.260166633080203,13.412221278216276,13.363305904429703,13.412221278216276,30.34629730203545,28.00594663925472,30.521697299644007,12.736992427200873
97,0.12083,0.0,2.89,0.0,0.445,8.069,76.0,3.4952,2.0,276.0,18.0,396.9,4.21,13.360996587054938,13.360996587054938,13.208941941918866,13.360996587054938,13.363305904429703,13.360996587054938,30.34629730203545,32.81169209460082,30.521697299644007,12.736992427200873
98,0.08187,0.0,2.89,0.0,0.445,7.82,36.9,3.4952,2.0,276.0,18.0,393.53,3.57,13.342047439700034,13.342047439700034,13.189992794563961,13.342047439700034,13.363305904429703,13.342047439700034,30.342047439700032,32.183869104894015,30.521697299644007,12.736992427200873
99,0.0686,0.0,2.89,0.0,0.445,7.416,62.5,3.4952,2.0,276.0,18.0,396.9,6.19,13.39480715424821,13.39480715424821,13.242752509112139,13.39480715424821,13.363305904429703,13.39480715424821,30.34629730203545,31.165232607538382,30.521697299644007,12.736992427200873
100,0.14866,0.0,8.56,0.0,0.52,6.727,79.9,2.7778,5.0,384.0,20.9,394.76,9.42,16.213956670601682,16.310497556082655,16.32489744088358,16.093278391558822,19.338305904429703,19.22710616086835,36.55038183206315,32.703003531602675,36.32169729964401,19.338305904429703
101,0.11432,0.0,8.56,0.0,0.52,6.781,71.3,2.8561,5.0,384.0,20.9,395.58,7.67,16.201361758945993,16.291947579624537,16.30595269149037,16.080683479903133,19.338305904429703,19.20855618441023,36.54780785225482,32.839157914912576,36.32169729964401,19.338305904429703
