,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
10,0.22489,12.5,7.87,0.0,0.524,6.377,94.3,6.3467,5.0,311.0,15.2,392.52,20.45,-20.45,26.826999999999998,64.8642913881152,64.8642913881152,-19.970112746300043,-18.700645542823118,-20.45,-34.522999999999996,-20.45,-20.45
11,0.11747,12.5,7.87,0.0,0.524,6.009,82.9,6.2267,5.0,311.0,15.2,396.9,13.27,-13.27,19.279,72.04429138811521,72.04429138811521,-12.817805785246504,-11.621596215591047,-13.27,-20.531,-13.27,-13.27
12,0.09378,12.5,7.87,0.0,0.524,5.889,39.0,5.4509,5.0,311.0,15.2,390.5,15.71,-15.71,21.599,69.6042913881152,69.6042913881152,-15.266836124033395,-14.094514913232764,-15.71,-25.531000000000002,-15.71,-15.71
13,0.62976,0.0,8.14,0.0,0.538,5.949,61.8,4.7075,4.0,307.0,21.0,396.9,8.26,-8.26,14.209,75.95700146672466,75.95700146672466,-7.812320954639948,-6.6280555644119055,-8.26,-10.571,-8.26,-8.26
14,0.63796,0.0,8.14,0.0,0.538,6.096,84.5,4.4619,4.0,307.0,21.0,380.02,10.26,-10.26,16.356,73.95700146672466,73.95700146672466,-9.801258789626008,-8.587730159800802,-10.26,-14.424,-10.26,-10.26
15,0.62739,0.0,8.14,0.0,0.538,5.834,56.5,4.4986,4.0,307.0,21.0,395.62,8.47,-8.47,14.304,75.74700146672467,75.74700146672467,-8.030975029310719,-6.869602649651885,-8.47,-11.106000000000002,-8.47,-8.47
16,1.05393,0.0,8.14,0.0,0.538,5.935,29.3,4.4986,4.0,307.0,21.0,386.85,6.58,-6.58,12.515,77.63700146672467,77.63700146672467,-6.133374494165086,-4.951896079136772,-6.58,-7.2250000000000005,-6.58,-6.58
17,0.7842,0.0,8.14,0.0,0.538,5.99,81.7,4.2579,4.0,307.0,21.0,386.75,14.67,-14.67,20.66,69.54700146672467,69.54700146672467,-14.219235588887761,-13.026808342717652,-14.67,-23.35,-14.67,-14.67
18,0.80271,0.0,8.14,0.0,0.538,5.456,36.6,3.7965,4.0,307.0,21.0,288.99,11.69,-11.69,17.146,72.52700146672467,72.52700146672467,-11.27942059648942,-10.19329654722329,-11.69,-17.924,-11.69,-11.69
19,0.7258,0.0,8.14,0.0,0.538,5.727,69.5,3.7965,4.0,307.0,21.0,390.95,11.28,-11.28,17.006999999999998,72.93700146672467,72.93700146672467,-10.849027081395693,-9.70895515504908,-11.28,-16.833,-11.28,-11.28
20,1.25179,0.0,8.14,0.0,0.538,5.57,98.1,3.7979,4.0,307.0,21.0,376.57,21.02,-21.02,26.59,63.19700146672467,63.19700146672467,-20.600841774641875,-19.492023784463658,-21.02,-36.47,-21.02,-21.02
21,0.85204,0.0,8.14,0.0,0.538,5.965,89.2,4.0123,4.0,307.0,21.0,392.53,13.83,-13.83,19.795,70.38700146672467,70.38700146672467,-13.381116909468364,-12.193666404726343,-13.83,-21.695,-13.83,-13.83
22,1.23247,0.0,8.14,0.0,0.538,6.142,91.7,3.9769,4.0,307.0,21.0,396.9,18.72,-18.72,24.862,65.49700146672467,65.49700146672467,-18.2577971597577,-17.03511132570481,-18.72,-31.298,-18.72,-18.72
23,0.98843,0.0,8.14,0.0,0.538,5.813,100.0,4.0952,4.0,307.0,21.0,394.54,19.88,-19.88,25.692999999999998,64.33700146672467,64.33700146672467,-19.44255533859842,-18.285363421739184,-19.88,-33.947,-19.88,-19.88
24,0.75026,0.0,8.14,0.0,0.538,5.924,94.1,4.3996,4.0,307.0,21.0,394.33,16.3,-16.3,22.224,67.91700146672467,67.91700146672467,-15.854202275220551,-14.674913626420597,-16.3,-26.676000000000002,-16.3,-16.3
25,0.84054,0.0,8.14,0.0,0.538,5.599,85.7,4.4546,4.0,307.0,21.0,303.42,16.51,-16.51,22.109,67.70700146672466,67.70700146672466,-16.08865944276838,-14.97406843253358,-16.51,-27.421000000000003,-16.51,-16.51
26,0.67191,0.0,8.14,0.0,0.538,5.813,90.3,4.682,4.0,307.0,21.0,376.88,14.81,-14.81,20.623,69.40700146672467,69.40700146672467,-14.372555338598424,-13.215363421739184,-14.81,-23.807000000000002,-14.81,-14.81
27,0.95577,0.0,8.14,0.0,0.538,6.047,88.8,4.4534,4.0,307.0,21.0,306.38,17.28,-17.28,23.327,66.93700146672467,66.93700146672467,-16.82494617796399,-15.621171961337838,-17.28,-28.513,-17.28,-17.28
28,0.77299,0.0,8.14,0.0,0.538,6.495,94.4,4.4547,4.0,307.0,21.0,387.94,12.8,-12.8,19.295,71.41700146672467,71.41700146672467,-12.311232913159602,-11.018275490142097,-12.8,-19.105,-12.8,-12.8
29,1.00245,0.0,8.14,0.0,0.538,6.674,87.3,4.239,4.0,307.0,21.0,380.23,11.98,-11.98,18.654,72.23700146672466,72.23700146672466,-11.477762657802492,-10.149171766159869,-11.98,-17.286,-11.98,-11.98
30,1.13081,0.0,8.14,0.0,0.538,5.713,94.1,4.233,4.0,307.0,21.0,360.17,22.6,-22.6,28.313000000000002,61.617001466724666,61.617001466724666,-22.17008062092083,-21.03279566977395,-22.6,-39.487,-22.6,-22.6
31,1.35472,0.0,8.14,0.0,0.538,6.072,100.0,4.175,4.0,307.0,21.0,376.73,13.04,-13.04,19.112,71.17700146672468,71.17700146672468,-12.583064857383386,-11.374313899329145,-13.04,-20.008,-13.04,-13.04
32,1.38799,0.0,8.14,0.0,0.538,5.95,82.0,3.99,4.0,307.0,21.0,232.6,27.71,-27.71,33.660000000000004,56.50700146672467,56.50700146672467,-27.262245701816724,-26.077781241931557,-27.71,-49.47,-27.71,-27.71
33,1.15172,0.0,8.14,0.0,0.538,5.701,95.0,3.7872,4.0,307.0,21.0,358.77,18.35,-18.35,24.051000000000002,65.86700146672467,65.86700146672467,-17.92098365479952,-16.786087539538123,-18.35,-30.999000000000002,-18.35,-18.35
34,1.61282,0.0,8.14,0.0,0.538,6.096,96.9,3.7598,4.0,307.0,21.0,248.31,20.34,-20.34,26.436,63.877001466724664,63.877001466724664,-19.88125878962601,-18.667730159800804,-20.34,-34.584,-20.34,-20.34
35,0.06417,0.0,5.96,0.0,0.499,5.933,68.2,3.3603,5.0,279.0,19.2,396.9,9.68,-9.68,15.613,66.85597201699082,66.85597201699082,-9.233524999811534,-8.052444724097468,-9.68,-13.427,-9.68,-9.68
36,0.09744,0.0,5.96,0.0,0.499,5.841,61.4,3.3779,5.0,279.0,19.2,377.56,11.41,-11.41,17.251,65.12597201699083,65.12597201699083,-10.97044825954815,-9.80768239228945,-11.41,-16.979,-11.41,-11.41
37,0.08014,0.0,5.96,0.0,0.499,5.85,41.5,3.9342,5.0,279.0,19.2,396.9,8.77,-8.77,14.62,67.76597201699083,67.76597201699083,-8.329770984139133,-7.165213489966321,-8.77,-11.69,-8.77,-8.77
38,0.17505,0.0,5.96,0.0,0.499,5.966,30.2,3.8473,5.0,279.0,19.2,393.43,10.13,-10.13,16.096,66.40597201699083,66.40597201699083,-9.68104165664514,-8.493392082245997,-10.13,-14.294,-10.13,-10.13
39,0.02763,75.0,2.95,0.0,0.428,6.595,21.8,5.4011,3.0,252.0,18.3,395.63,4.32,5.627306513574414,5.072633452529704,64.80926504760461,64.80926504760461,-3.8237076308371933,-2.510843242107332,99.94838339448816,-2.045000000000001,1.5223665474702957,-4.32
40,0.03359,75.0,2.95,0.0,0.428,7.024,15.8,5.4011,3.0,252.0,18.3,395.62,1.98,13.795097126293708,-4.364027470947238,67.1492650476046,67.1492650476046,-1.4514241696740628,-0.05315889803819518,153.27638815422316,3.0640000000000005,11.388027470947238,-1.98
41,0.12744,0.0,6.91,0.0,0.448,6.77,2.9,5.7209,3.0,233.0,17.9,385.41,4.84,4.565184580857517,6.5882898331345325,59.077137920999505,59.077137920999505,-4.330538386772979,-2.9828368080464953,83.95652585334236,-2.91,0.18171016686546704,-4.84
42,0.1415,0.0,6.91,0.0,0.448,6.169,6.6,5.7209,3.0,233.0,17.9,383.37,5.81,-2.1137444083234715,11.087334766293985,58.1071379209995,58.1071379209995,-5.345765333530651,-4.117704618735425,32.48698143045133,-5.451,-4.918334766293986,-5.81
43,0.15936,0.0,6.91,0.0,0.448,6.211,6.5,5.7209,3.0,233.0,17.9,394.46,7.44,-7.44,13.651,56.4771379209995,56.4771379209995,-6.97260471495524,-5.736183074560825,-7.44,-8.669,-7.44,-7.44
44,0.12269,0.0,6.91,0.0,0.448,6.069,40.0,5.7209,3.0,233.0,17.9,389.39,9.55,-9.55,15.619,54.3671379209995,54.3671379209995,-9.09329061585306,-7.88513686677019,-9.55,-13.031000000000002,-9.55,-9.55
45,0.17142,0.0,6.91,0.0,0.448,5.682,33.8,5.1004,3.0,233.0,17.9,396.9,10.21,-10.21,15.892000000000001,53.7071379209995,53.7071379209995,-9.782413458440779,-8.651299666664725,-10.21,-14.738000000000001,-10.21,-10.21
46,0.18836,0.0,6.91,0.0,0.448,5.786,33.3,5.1004,3.0,233.0,17.9,396.9,14.15,-14.15,19.936,49.7671379209995,49.7671379209995,-13.714587164825474,-12.562770128708571,-14.15,-22.514000000000003,-14.15,-14.15
47,0.22927,0.0,6.91,0.0,0.448,6.03,85.5,5.6894,3.0,233.0,17.9,392.74,18.8,-18.8,24.830000000000002,45.1171379209995,45.1171379209995,-18.3462254759588,-17.14583544350375,-18.8,-31.57,-18.8,-18.8
48,0.25387,0.0,6.91,0.0,0.448,5.399,95.3,5.87,3.0,233.0,17.9,396.9,30.81,-30.81,36.208999999999996,33.107137920999506,33.107137920999506,-30.403710007413192,-29.328932928603106,-30.81,-56.221,-30.81,-30.81
49,0.21977,0.0,6.91,0.0,0.448,5.602,62.0,6.0877,3.0,233.0,17.9,396.9,16.2,-16.2,21.802,47.717137920999505,47.717137920999505,-15.778433684298705,-14.663245465092535,-16.2,-26.798,-16.2,-16.2
50,0.08873,21.0,5.64,0.0,0.439,5.963,45.7,6.8147,4.0,243.0,16.8,395.56,13.45,-13.45,19.413,53.21036272447587,53.21036272447587,-13.00126741511481,-11.814215049687038,-13.45,-20.936999999999998,-13.45,-13.45
51,0.04337,21.0,5.64,0.0,0.439,6.115,63.0,6.8147,4.0,243.0,16.8,393.97,9.43,-9.43,15.545,57.230362724475874,57.230362724475874,-8.969828985984751,-7.752518032674198,-9.43,-12.745,-9.43,-9.43
52,0.0536,21.0,5.64,0.0,0.439,6.511,21.1,6.8147,4.0,243.0,16.8,396.9,5.28,1.943983108438169,8.649899003374774,61.38036272447587,61.38036272447587,-4.790028867988016,-3.4938863304565335,68.67996533926818,-4.049,-2.138899003374773,-5.28
53,0.04981,21.0,5.64,0.0,0.439,5.998,21.4,6.8147,4.0,243.0,16.8,396.9,8.43,-8.43,14.428,58.230362724475874,58.230362724475874,-7.978633566301968,-6.784613762874871,-8.43,-10.861999999999998,-8.43,-8.43
54,0.0136,75.0,4.0,0.0,0.41,5.888,47.6,7.3197,3.0,469.0,21.1,396.9,14.8,-14.8,20.688000000000002,113.85724328304191,113.85724328304191,-14.356911376856619,-13.184789235713112,-14.8,-23.712000000000003,-14.8,-14.8
55,0.01311,90.0,1.22,0.0,0.403,7.249,21.9,8.6966,5.0,226.0,17.9,395.93,4.81,6.510979393983544,5.492244444247981,57.18688055856604,57.18688055856604,-4.264492284448645,-2.821436339959977,92.01237650638504,-2.3709999999999996,1.7567555557520187,-4.81
56,0.02055,85.0,0.74,0.0,0.41,6.383,35.7,9.1876,2.0,313.0,17.3,396.9,5.77,-0.772473776256895,10.604280035965182,80.0929363488105,80.0929363488105,-5.289661229360697,-4.01899960794103,61.45579916195605,-5.156999999999999,-4.221280035965183,-5.77
57,0.01432,100.0,1.32,0.0,0.411,6.816,40.5,8.3248,5.0,256.0,15.1,392.9,3.95,7.5889867534372355,3.2835990420186656,66.27655496899516,66.27655496899516,-3.4370767569046716,-2.080217973950504,114.93839312305853,-1.0840000000000005,3.5324009579813342,-3.95
58,0.15445,25.0,5.13,0.0,0.453,6.145,29.2,7.8148,8.0,284.0,19.7,390.68,6.86,-6.86,13.004999999999999,71.047584418729,71.047584418729,-6.39757140128803,-5.174288358263769,-6.86,-7.575000000000001,-6.86,-6.86
59,0.10328,25.0,5.13,0.0,0.453,5.927,47.2,6.932,8.0,284.0,19.7,396.9,9.22,-9.22,15.147,68.687584418729,68.687584418729,-8.77397651675088,-7.594090658979554,-9.22,-12.513000000000002,-9.22,-9.22
60,0.14932,25.0,5.13,0.0,0.453,5.741,66.2,7.2254,8.0,284.0,19.7,395.11,13.15,-13.15,18.891,64.757584418729,64.757584418729,-12.717973541870558,-11.575114640324214,-13.15,-20.559,-13.15,-13.15
61,0.17171,25.0,5.13,0.0,0.453,5.966,93.4,6.8185,8.0,284.0,19.7,378.08,14.44,-14.44,20.406,63.467584418729004,63.467584418729004,-13.99104165664514,-12.803392082245995,-14.44,-22.914,-14.44,-14.44
62,0.11027,25.0,5.13,0.0,0.453,6.456,67.8,7.2255,8.0,284.0,19.7,396.9,6.73,-6.73,13.186,71.177584418729,71.177584418729,-6.244167773265341,-4.958974066875654,-6.73,-7.0040000000000004,-6.73,-6.73
63,0.1265,25.0,5.13,0.0,0.453,6.762,43.4,7.9809,8.0,284.0,19.7,395.58,9.5,-9.5,16.262,68.407584418729,68.407584418729,-8.991140409358772,-7.645031387889277,-9.5,-12.238,-9.5,-9.5
64,0.01951,17.5,1.38,0.0,0.4161,7.104,59.5,9.2229,3.0,216.0,18.6,393.24,8.05,-8.05,15.154,51.20365575508967,51.20365575508967,-7.515403943816137,-6.101213099610385,-8.05,-8.996000000000002,-8.05,-8.05
65,0.03584,80.0,3.37,0.0,0.398,6.29,17.8,6.6115,4.0,337.0,16.1,396.9,4.67,3.3358629765940915,6.897060669909037,87.77667587715378,87.77667587715378,-4.196659741920538,-2.944511598613361,112.99540853960247,-3.05,-0.6070606699090373,-4.67
66,0.04379,80.0,3.37,0.0,0.398,5.787,31.1,6.6115,4.0,337.0,16.1,396.9,10.24,-10.24,16.027,82.20667587715378,82.20667587715378,-9.80451191200225,-8.652495806228224,-10.24,-14.693000000000001,-10.24,-10.24
67,0.05789,12.5,6.07,0.0,0.409,5.878,21.4,6.498,4.0,345.0,18.9,396.21,8.1,-8.1,13.978,86.5412557199349,86.5412557199349,-7.657663905088858,-6.487532460516587,-8.1,-10.322,-8.1,-8.1
68,0.13554,12.5,6.07,0.0,0.409,5.594,36.8,6.498,4.0,345.0,18.9,396.9,13.09,-13.09,18.684,81.55125571993489,81.55125571993489,-12.669035706884497,-11.555440044935317,-13.09,-20.586,-13.09,-13.09
69,0.12816,12.5,6.07,0.0,0.409,5.885,33.0,6.498,4.0,345.0,18.9,396.9,8.79,-8.79,14.674999999999999,85.8512557199349,85.8512557199349,-8.347137135326289,-7.175612203154153,-8.79,-11.694999999999999,-8.79,-8.79
70,0.08826,0.0,10.81,0.0,0.413,6.417,6.6,5.2873,4.0,305.0,19.2,383.73,6.72,-6.72,13.137,76.94835650602938,76.94835650602938,-6.237102633371079,-4.959672643609211,-6.72,-7.023,-6.72,-6.72
71,0.15876,0.0,10.81,0.0,0.413,5.961,17.5,5.2873,4.0,305.0,19.2,376.94,9.88,-9.88,15.841000000000001,73.78835650602939,73.78835650602939,-9.43141792076126,-8.244763694647734,-9.88,-13.799000000000001,-9.88,-9.88
72,0.09164,0.0,10.81,0.0,0.413,6.065,7.8,5.2873,4.0,305.0,19.2,390.91,5.52,-1.042567406984217,10.2428164711933,78.14835650602939,78.14835650602939,-5.063591627145955,-3.856234156691579,56.24742397760264,-4.974999999999999,-4.1778164711932995,-5.52
73,0.19539,0.0,10.81,0.0,0.413,6.245,6.2,5.2873,4.0,305.0,19.2,377.17,7.54,-7.54,13.785,76.12835650602938,76.12835650602938,-7.070046118965621,-5.826856110229005,-7.54,-8.835,-7.54,-7.54
74,0.07896,0.0,12.83,0.0,0.437,6.273,6.0,4.2515,5.0,398.0,18.7,394.92,6.78,-6.78,13.053,102.40034717835967,102.40034717835967,-6.307939039915347,-5.059175080779271,-6.78,-7.287000000000001,-6.78,-6.78
75,0.09512,0.0,12.83,0.0,0.437,6.286,45.0,4.5026,5.0,398.0,18.7,383.23,8.94,-8.94,15.225999999999999,100.24034717835967,100.24034717835967,-8.466960753213433,-7.215608888534751,-8.94,-11.594,-8.94,-8.94
76,0.10153,0.0,12.83,0.0,0.437,6.279,74.5,4.0522,5.0,398.0,18.7,373.66,11.97,-11.97,18.249000000000002,97.21034717835967,97.21034717835967,-11.497487522976003,-10.247529145897186,-11.97,-17.661,-11.97,-11.97
77,0.08707,0.0,12.83,0.0,0.437,6.14,45.8,4.0905,5.0,398.0,18.7,386.96,10.27,-10.27,16.41,98.91034717835967,98.91034717835967,-9.80794766540415,-8.585659970665507,-10.27,-14.399999999999999,-10.27,-10.27
78,0.05646,0.0,12.83,0.0,0.437,6.232,53.7,5.0141,5.0,398.0,18.7,386.4,12.34,-12.34,18.572,96.84034717835966,96.84034717835966,-11.871024405667534,-10.630422302473523,-12.34,-18.448,-12.34,-12.34
79,0.08387,0.0,12.83,0.0,0.437,5.874,36.6,4.5026,5.0,398.0,18.7,396.06,9.1,-9.1,14.974,100.08034717835967,100.08034717835967,-8.657964916381754,-7.488629750437978,-9.1,-12.326,-9.1,-9.1
80,0.04113,25.0,4.86,0.0,0.426,6.727,33.5,5.4007,4.0,281.0,19.0,396.9,5.29,2.773986865874723,8.289930579798654,71.79461697768609,71.79461697768609,-4.783774258171615,-3.4446326747014435,87.11513436435919,-3.8529999999999998,-1.5629305797986528,-5.29
81,0.04462,25.0,4.86,0.0,0.426,6.619,70.4,5.4007,4.0,281.0,19.0,395.63,7.22,-7.22,13.838999999999999,69.8646169776861,69.8646169776861,-6.721901563079815,-5.404259502578988,-7.22,-7.821,-7.22,-7.22
82,0.03659,25.0,4.86,0.0,0.426,6.302,32.2,5.4007,4.0,281.0,19.0,396.9,6.72,-6.72,13.021999999999998,70.3646169776861,70.3646169776861,-6.245756708041848,-4.991219728849189,-6.72,-7.138,-6.72,-6.72
83,0.03551,25.0,4.86,0.0,0.426,6.167,46.7,5.4007,4.0,281.0,19.0,390.64,7.51,-7.51,13.677,69.57461697768609,69.57461697768609,-7.045915839177099,-5.81825326369612,-7.51,-8.853,-7.51,-7.51
84,0.05059,0.0,4.49,0.0,0.449,6.389,48.0,4.7794,3.0,247.0,18.5,396.9,9.62,-9.62,16.009,58.13765264586643,58.13765264586643,-9.139209712421353,-7.867353673058944,-9.62,-12.850999999999999,-9.62,-9.62
85,0.05735,0.0,4.49,0.0,0.449,6.63,56.1,4.4377,3.0,247.0,18.5,392.3,6.53,-4.4334099113083685,12.902512136208326,61.22765264586643,61.22765264586643,-6.03107378202435,-4.711241955295165,14.89685112674719,-6.430000000000001,-6.272512136208326,-6.53
86,0.05188,0.0,4.49,0.0,0.449,6.015,45.1,4.4272,3.0,247.0,18.5,395.99,12.86,-12.86,18.875,54.89765264586643,54.89765264586643,-12.40735426830716,-11.209950280708961,-12.86,-19.705,-12.86,-12.86
87,0.07151,0.0,4.49,0.0,0.449,6.121,56.8,3.7476,3.0,247.0,18.5,395.15,8.44,-8.44,14.561,59.31765264586643,59.31765264586643,-7.9793774690454065,-6.760872097792111,-8.44,-10.758999999999999,-8.44,-8.44
88,0.0566,0.0,3.41,0.0,0.489,7.007,86.3,3.4217,2.0,270.0,17.8,396.9,5.5,3.101788177059463,8.517859698757137,68.56706969386208,68.56706969386208,-4.972703467668873,-3.577822380204105,85.42468166149597,-3.9930000000000003,-1.5108596987571379,-5.5
89,0.05302,0.0,3.41,0.0,0.489,7.079,63.1,3.4145,2.0,270.0,17.8,396.06,5.7,2.6129285055869422,9.109978790058582,68.36706969386208,68.36706969386208,-5.167285264396739,-3.7580711616190756,81.27757522014421,-4.321000000000001,-2.030978790058582,-5.7
90,0.04684,0.0,3.41,0.0,0.489,6.417,66.1,3.0923,2.0,270.0,17.8,392.18,8.81,-8.81,15.227,65.25706969386208,65.25706969386208,-8.32710263337108,-7.049672643609211,-8.81,-11.203000000000001,-8.81,-8.81
91,0.03932,0.0,3.41,0.0,0.489,6.405,73.9,3.0921,2.0,270.0,17.8,393.55,8.2,-8.2,14.605,65.86706969386208,65.86706969386208,-7.718005667249767,-6.442964513373382,-8.2,-9.994999999999997,-8.2,-8.2
92,0.04203,28.0,15.04,0.0,0.464,6.442,53.6,3.6659,4.0,270.0,18.2,395.01,8.16,-8.16,14.602,65.90706969386208,65.90706969386208,-7.675221312790478,-6.39281458160052,-8.16,-9.878,-8.16,-8.16
93,0.02875,28.0,15.04,0.0,0.464,6.211,28.9,3.6659,4.0,270.0,18.2,396.33,6.21,-6.013590934526909,12.418507812206112,67.85706969386209,67.85706969386209,-5.74260471495524,-4.506183074560824,-3.8677936015292644,-6.209,-6.207507812206112,-6.21
94,0.04294,28.0,15.04,0.0,0.464,6.249,77.3,3.615,4.0,270.0,18.2,396.9,10.59,-10.59,16.839,63.47706969386208,63.47706969386208,-10.119745107672724,-8.875758820307613,-10.59,-14.931000000000001,-10.59,-10.59
95,0.12204,0.0,2.89,0.0,0.445,6.625,57.8,3.4952,2.0,276.0,18.0,357.98,6.65,-6.65,13.275,69.0630045759479,69.0630045759479,-6.1514500461404715,-4.832613567696903,-6.65,-6.675000000000001,-6.65,-6.65
96,0.11504,0.0,2.89,0.0,0.445,6.163,69.6,3.4952,2.0,276.0,18.0,391.83,11.34,-11.34,17.503,64.3730045759479,64.3730045759479,-10.876216850469996,-9.649350553617511,-11.34,-16.517,-11.34,-11.34
97,0.12083,0.0,2.89,0.0,0.445,8.069,76.0,3.4952,2.0,276.0,18.0,396.9,4.21,11.641016014722847,1.3171302785975412,71.50300457594791,71.50300457594791,-3.6027849694048992,-1.996491906074914,144.5231823095965,-0.3509999999999991,6.75186972140246,-4.21
98,0.08187,0.0,2.89,0.0,0.445,7.82,36.9,3.4952,2.0,276.0,18.0,393.53,3.57,12.551342996165054,-0.4948117359931281,72.14300457594791,72.14300457594791,-2.981522922387695,-1.4247982036814757,152.51635754975325,0.6800000000000002,8.314811735993128,-3.57
99,0.0686,0.0,2.89,0.0,0.445,7.416,62.5,3.4952,2.0,276.0,18.0,396.9,6.19,2.021357418600167,10.267315885562098,69.52300457594791,69.52300457594791,-5.6319250629702235,-4.155624485741922,77.6431367056659,-4.964,-2.8513158855620984,-6.19
100,0.14866,0.0,8.56,0.0,0.52,6.727,79.9,2.7778,5.0,384.0,20.9,394.76,9.42,-9.42,16.147,95.91983245349273,95.91983245349273,-8.913774258171614,-7.574632674701443,-9.42,-12.113,-9.42,-9.42
101,0.11432,0.0,8.56,0.0,0.52,6.781,71.3,2.8561,5.0,384.0,20.9,395.58,7.67,-7.67,14.451,97.66983245349273,97.66983245349273,-7.159710605717514,-5.809819260762671,-7.67,-8.559000000000001,-7.67,-7.67
102,0.22876,0.0,8.56,0.0,0.52,6.405,85.4,2.7147,5.0,384.0,20.9,70.8,10.63,-10.63,17.035,94.70983245349274,94.70983245349274,-10.14800566724977,-8.872964513373383,-10.63,-14.855,-10.63,-10.63
103,0.21161,0.0,8.56,0.0,0.52,6.137,87.4,2.7147,5.0,384.0,20.9,394.47,13.44,-13.44,19.576999999999998,91.89983245349273,91.89983245349273,-12.978173423873821,-11.756482938106549,-13.44,-20.743,-13.44,-13.44
104,0.1396,0.0,8.56,0.0,0.52,6.167,90.0,2.421,5.0,384.0,20.9,392.69,12.33,-12.33,18.497,93.00983245349273,93.00983245349273,-11.865915839177099,-10.638253263696122,-12.33,-18.493000000000002,-12.33,-12.33
105,0.13262,0.0,8.56,0.0,0.52,5.851,96.7,2.1069,5.0,384.0,20.9,394.05,16.47,-16.47,22.320999999999998,88.86983245349273,88.86983245349273,-16.029695731315908,-14.864939167485973,-16.47,-27.089,-16.47,-16.47
106,0.1712,0.0,8.56,0.0,0.52,5.836,91.9,2.211,5.0,384.0,20.9,395.67,18.66,-18.66,24.496000000000002,86.67983245349274,86.67983245349274,-18.22082452366427,-17.059054004691188,-18.66,-31.484,-18.66,-18.66
107,0.13117,0.0,8.56,0.0,0.52,6.127,85.2,2.1224,5.0,384.0,20.9,387.69,14.09,-14.09,20.217,91.24983245349273,91.24983245349273,-13.628925952106062,-12.409226162910025,-14.09,-22.053,-14.09,-14.09
108,0.12802,0.0,8.56,0.0,0.52,6.474,97.1,2.4329,5.0,384.0,20.9,395.24,12.27,-12.27,18.744,93.06983245349274,93.06983245349274,-11.782813222447306,-10.494036262229395,-12.27,-18.066,-12.27,-12.27
109,0.26363,0.0,8.56,0.0,0.52,6.229,91.2,2.5451,5.0,384.0,20.9,391.23,15.55,-15.55,21.779,89.78983245349274,89.78983245349274,-15.081250164137208,-13.841245269914568,-15.55,-24.871000000000002,-15.55,-15.55
110,0.10793,0.0,8.56,0.0,0.52,6.195,54.4,2.7778,5.0,384.0,20.9,393.49,13.0,-13.0,19.195,92.33983245349273,92.33983245349273,-12.533808760126824,-11.300572234246387,-13.0,-19.805,-13.0,-13.0
